START_ID;END_ID;relationship;:TYPE
P76;T899;publishes;PUBLISHES
P76;T14;publishes;PUBLISHES
P76;T1385;publishes;PUBLISHES
P76;T233;publishes;PUBLISHES
P76;T1800;publishes;PUBLISHES
P76;T1069;publishes;PUBLISHES
P77;T1433;publishes;PUBLISHES
P77;T607;publishes;PUBLISHES
P77;T211;publishes;PUBLISHES
P77;T1112;publishes;PUBLISHES
P77;T149;publishes;PUBLISHES
P77;T1068;publishes;PUBLISHES
P77;T1255;publishes;PUBLISHES
P77;T871;publishes;PUBLISHES
P77;T740;publishes;PUBLISHES
P77;T668;publishes;PUBLISHES
P78;T1959;publishes;PUBLISHES
P78;T1262;publishes;PUBLISHES
P78;T30;publishes;PUBLISHES
P78;T1100;publishes;PUBLISHES
P78;T475;publishes;PUBLISHES
P78;T514;publishes;PUBLISHES
P78;T491;publishes;PUBLISHES
P78;T860;publishes;PUBLISHES
P78;T1454;publishes;PUBLISHES
P78;T975;publishes;PUBLISHES
P79;T791;publishes;PUBLISHES
P79;T1294;publishes;PUBLISHES
P79;T1497;publishes;PUBLISHES
P79;T771;publishes;PUBLISHES
P79;T1834;publishes;PUBLISHES
P79;T1302;publishes;PUBLISHES
P79;T342;publishes;PUBLISHES
P79;T1405;publishes;PUBLISHES
P79;T1888;publishes;PUBLISHES
P79;T577;publishes;PUBLISHES
P80;T1286;publishes;PUBLISHES
P80;T135;publishes;PUBLISHES
P80;T592;publishes;PUBLISHES
P80;T228;publishes;PUBLISHES
P80;T599;publishes;PUBLISHES
P80;T1292;publishes;PUBLISHES
P80;T729;publishes;PUBLISHES
P80;T1741;publishes;PUBLISHES
P80;T579;publishes;PUBLISHES
P80;T545;publishes;PUBLISHES
P81;T188;publishes;PUBLISHES
P81;T1287;publishes;PUBLISHES
P81;T484;publishes;PUBLISHES
P81;T1316;publishes;PUBLISHES
P81;T90;publishes;PUBLISHES
P81;T567;publishes;PUBLISHES
P81;T1478;publishes;PUBLISHES
P81;T1620;publishes;PUBLISHES
P81;T501;publishes;PUBLISHES
P81;T620;publishes;PUBLISHES
P82;T1363;publishes;PUBLISHES
P82;T1273;publishes;PUBLISHES
P82;T57;publishes;PUBLISHES
P82;T325;publishes;PUBLISHES
P82;T1523;publishes;PUBLISHES
P82;T168;publishes;PUBLISHES
P82;T804;publishes;PUBLISHES
P82;T882;publishes;PUBLISHES
P82;T1856;publishes;PUBLISHES
P82;T1902;publishes;PUBLISHES
P83;T1152;publishes;PUBLISHES
P83;T1716;publishes;PUBLISHES
P83;T1595;publishes;PUBLISHES
P83;T482;publishes;PUBLISHES
P83;T1094;publishes;PUBLISHES
P83;T439;publishes;PUBLISHES
P83;T110;publishes;PUBLISHES
P83;T616;publishes;PUBLISHES
P83;T1157;publishes;PUBLISHES
P83;T1777;publishes;PUBLISHES
P84;T1643;publishes;PUBLISHES
P84;T843;publishes;PUBLISHES
P84;T1083;publishes;PUBLISHES
P84;T1399;publishes;PUBLISHES
P84;T19;publishes;PUBLISHES
P84;T369;publishes;PUBLISHES
P84;T1488;publishes;PUBLISHES
P84;T137;publishes;PUBLISHES
P84;T878;publishes;PUBLISHES
P84;T301;publishes;PUBLISHES
P85;T671;publishes;PUBLISHES
P85;T1000;publishes;PUBLISHES
P85;T1806;publishes;PUBLISHES
P85;T1309;publishes;PUBLISHES
P85;T1956;publishes;PUBLISHES
P85;T1936;publishes;PUBLISHES
P85;T870;publishes;PUBLISHES
P85;T1111;publishes;PUBLISHES
P85;T859;publishes;PUBLISHES
P85;T946;publishes;PUBLISHES
P86;T470;publishes;PUBLISHES
P86;T639;publishes;PUBLISHES
P86;T811;publishes;PUBLISHES
P86;T1183;publishes;PUBLISHES
P86;T1001;publishes;PUBLISHES
P86;T356;publishes;PUBLISHES
P86;T1045;publishes;PUBLISHES
P86;T7;publishes;PUBLISHES
P86;T1799;publishes;PUBLISHES
P86;T1711;publishes;PUBLISHES
P87;T858;publishes;PUBLISHES
P87;T829;publishes;PUBLISHES
P87;T558;publishes;PUBLISHES
P87;T1068;publishes;PUBLISHES
P87;T1206;publishes;PUBLISHES
P87;T209;publishes;PUBLISHES
P87;T1181;publishes;PUBLISHES
P87;T1349;publishes;PUBLISHES
P87;T1099;publishes;PUBLISHES
P87;T1464;publishes;PUBLISHES
P88;T1217;publishes;PUBLISHES
P88;T855;publishes;PUBLISHES
P88;T225;publishes;PUBLISHES
P88;T1683;publishes;PUBLISHES
P88;T9;publishes;PUBLISHES
P88;T1178;publishes;PUBLISHES
P88;T688;publishes;PUBLISHES
P88;T1505;publishes;PUBLISHES
P88;T35;publishes;PUBLISHES
P88;T1365;publishes;PUBLISHES
P89;T68;publishes;PUBLISHES
P89;T50;publishes;PUBLISHES
P89;T1140;publishes;PUBLISHES
P89;T1838;publishes;PUBLISHES
P89;T1247;publishes;PUBLISHES
P89;T1758;publishes;PUBLISHES
P89;T1937;publishes;PUBLISHES
P89;T1574;publishes;PUBLISHES
P89;T1100;publishes;PUBLISHES
P89;T1099;publishes;PUBLISHES
P90;T1639;publishes;PUBLISHES
P90;T1918;publishes;PUBLISHES
P90;T1471;publishes;PUBLISHES
P90;T1965;publishes;PUBLISHES
P90;T1566;publishes;PUBLISHES
P90;T1408;publishes;PUBLISHES
P90;T568;publishes;PUBLISHES
P90;T1697;publishes;PUBLISHES
P90;T958;publishes;PUBLISHES
P90;T927;publishes;PUBLISHES
P91;T1658;publishes;PUBLISHES
P91;T1445;publishes;PUBLISHES
P91;T945;publishes;PUBLISHES
P91;T634;publishes;PUBLISHES
P91;T796;publishes;PUBLISHES
P91;T1291;publishes;PUBLISHES
P91;T1605;publishes;PUBLISHES
P91;T1319;publishes;PUBLISHES
P91;T378;publishes;PUBLISHES
P91;T1770;publishes;PUBLISHES
P92;T1200;publishes;PUBLISHES
P92;T26;publishes;PUBLISHES
P92;T641;publishes;PUBLISHES
P92;T738;publishes;PUBLISHES
P92;T1807;publishes;PUBLISHES
P92;T932;publishes;PUBLISHES
P92;T1917;publishes;PUBLISHES
P92;T1120;publishes;PUBLISHES
P92;T1704;publishes;PUBLISHES
P92;T751;publishes;PUBLISHES
P93;T1719;publishes;PUBLISHES
P93;T1244;publishes;PUBLISHES
P93;T1161;publishes;PUBLISHES
P93;T805;publishes;PUBLISHES
P93;T1699;publishes;PUBLISHES
P93;T1519;publishes;PUBLISHES
P93;T152;publishes;PUBLISHES
P93;T814;publishes;PUBLISHES
P93;T1971;publishes;PUBLISHES
P93;T992;publishes;PUBLISHES
P94;T234;publishes;PUBLISHES
P94;T535;publishes;PUBLISHES
P94;T1956;publishes;PUBLISHES
P94;T1681;publishes;PUBLISHES
P94;T1228;publishes;PUBLISHES
P94;T441;publishes;PUBLISHES
P94;T1033;publishes;PUBLISHES
P94;T1170;publishes;PUBLISHES
P94;T922;publishes;PUBLISHES
P94;T1976;publishes;PUBLISHES
P95;T1984;publishes;PUBLISHES
P95;T633;publishes;PUBLISHES
P95;T1316;publishes;PUBLISHES
P95;T973;publishes;PUBLISHES
P95;T202;publishes;PUBLISHES
P95;T1075;publishes;PUBLISHES
P95;T1194;publishes;PUBLISHES
P95;T536;publishes;PUBLISHES
P95;T599;publishes;PUBLISHES
P95;T1452;publishes;PUBLISHES
P96;T45;publishes;PUBLISHES
P96;T599;publishes;PUBLISHES
P96;T777;publishes;PUBLISHES
P96;T1825;publishes;PUBLISHES
P96;T383;publishes;PUBLISHES
P96;T704;publishes;PUBLISHES
P96;T1974;publishes;PUBLISHES
P96;T1875;publishes;PUBLISHES
P96;T1086;publishes;PUBLISHES
P96;T1641;publishes;PUBLISHES
P97;T1645;publishes;PUBLISHES
P97;T1190;publishes;PUBLISHES
P97;T978;publishes;PUBLISHES
P97;T1115;publishes;PUBLISHES
P97;T323;publishes;PUBLISHES
P97;T1349;publishes;PUBLISHES
P97;T1271;publishes;PUBLISHES
P97;T820;publishes;PUBLISHES
P97;T645;publishes;PUBLISHES
P97;T1309;publishes;PUBLISHES
P98;T1616;publishes;PUBLISHES
P98;T483;publishes;PUBLISHES
P98;T1351;publishes;PUBLISHES
P98;T1991;publishes;PUBLISHES
P98;T930;publishes;PUBLISHES
P98;T330;publishes;PUBLISHES
P98;T978;publishes;PUBLISHES
P98;T1584;publishes;PUBLISHES
P98;T1005;publishes;PUBLISHES
P98;T1881;publishes;PUBLISHES
P99;T1276;publishes;PUBLISHES
P99;T1739;publishes;PUBLISHES
P99;T1314;publishes;PUBLISHES
P99;T1871;publishes;PUBLISHES
P99;T1003;publishes;PUBLISHES
P99;T1743;publishes;PUBLISHES
P99;T533;publishes;PUBLISHES
P99;T928;publishes;PUBLISHES
P99;T1390;publishes;PUBLISHES
P99;T1541;publishes;PUBLISHES
P100;T1223;publishes;PUBLISHES
P100;T493;publishes;PUBLISHES
P100;T1386;publishes;PUBLISHES
P100;T204;publishes;PUBLISHES
P100;T1444;publishes;PUBLISHES
P100;T1863;publishes;PUBLISHES
P100;T1859;publishes;PUBLISHES
P100;T119;publishes;PUBLISHES
P100;T751;publishes;PUBLISHES
P100;T213;publishes;PUBLISHES
C1;T815;subscribes_to;SUBSCRIBES_TO
C1;T1065;subscribes_to;SUBSCRIBES_TO
C1;T28;subscribes_to;SUBSCRIBES_TO
C1;T174;subscribes_to;SUBSCRIBES_TO
C1;T208;subscribes_to;SUBSCRIBES_TO
C1;T985;subscribes_to;SUBSCRIBES_TO
C1;T40;subscribes_to;SUBSCRIBES_TO
C1;T1355;subscribes_to;SUBSCRIBES_TO
C1;T95;subscribes_to;SUBSCRIBES_TO
C1;T506;subscribes_to;SUBSCRIBES_TO
C2;T147;subscribes_to;SUBSCRIBES_TO
C2;T1189;subscribes_to;SUBSCRIBES_TO
C2;T1775;subscribes_to;SUBSCRIBES_TO
C2;T868;subscribes_to;SUBSCRIBES_TO
C2;T177;subscribes_to;SUBSCRIBES_TO
C2;T801;subscribes_to;SUBSCRIBES_TO
C2;T1697;subscribes_to;SUBSCRIBES_TO
C2;T555;subscribes_to;SUBSCRIBES_TO
C2;T1213;subscribes_to;SUBSCRIBES_TO
C2;T101;subscribes_to;SUBSCRIBES_TO
C3;T1894;subscribes_to;SUBSCRIBES_TO
C3;T172;subscribes_to;SUBSCRIBES_TO
C3;T1322;subscribes_to;SUBSCRIBES_TO
C3;T72;subscribes_to;SUBSCRIBES_TO
C3;T137;subscribes_to;SUBSCRIBES_TO
C3;T1051;subscribes_to;SUBSCRIBES_TO
C3;T581;subscribes_to;SUBSCRIBES_TO
C3;T1455;subscribes_to;SUBSCRIBES_TO
C3;T144;subscribes_to;SUBSCRIBES_TO
C3;T1047;subscribes_to;SUBSCRIBES_TO
C4;T906;subscribes_to;SUBSCRIBES_TO
C4;T1165;subscribes_to;SUBSCRIBES_TO
C4;T1692;subscribes_to;SUBSCRIBES_TO
C4;T802;subscribes_to;SUBSCRIBES_TO
C4;T1434;subscribes_to;SUBSCRIBES_TO
C4;T472;subscribes_to;SUBSCRIBES_TO
C4;T1128;subscribes_to;SUBSCRIBES_TO
C4;T1991;subscribes_to;SUBSCRIBES_TO
C4;T1703;subscribes_to;SUBSCRIBES_TO
C4;T31;subscribes_to;SUBSCRIBES_TO
C5;T774;subscribes_to;SUBSCRIBES_TO
C5;T534;subscribes_to;SUBSCRIBES_TO
C5;T793;subscribes_to;SUBSCRIBES_TO
C5;T56;subscribes_to;SUBSCRIBES_TO
C5;T1987;subscribes_to;SUBSCRIBES_TO
C5;T1693;subscribes_to;SUBSCRIBES_TO
C5;T1584;subscribes_to;SUBSCRIBES_TO
C5;T593;subscribes_to;SUBSCRIBES_TO
C5;T1665;subscribes_to;SUBSCRIBES_TO
C5;T454;subscribes_to;SUBSCRIBES_TO
C6;T805;subscribes_to;SUBSCRIBES_TO
C6;T1716;subscribes_to;SUBSCRIBES_TO
C6;T1136;subscribes_to;SUBSCRIBES_TO
C6;T982;subscribes_to;SUBSCRIBES_TO
C6;T826;subscribes_to;SUBSCRIBES_TO
C6;T1390;subscribes_to;SUBSCRIBES_TO
C6;T750;subscribes_to;SUBSCRIBES_TO
C6;T1331;subscribes_to;SUBSCRIBES_TO
C6;T758;subscribes_to;SUBSCRIBES_TO
C6;T445;subscribes_to;SUBSCRIBES_TO
C7;T871;subscribes_to;SUBSCRIBES_TO
C7;T1992;subscribes_to;SUBSCRIBES_TO
C7;T1513;subscribes_to;SUBSCRIBES_TO
C7;T1096;subscribes_to;SUBSCRIBES_TO
C7;T597;subscribes_to;SUBSCRIBES_TO
C7;T803;subscribes_to;SUBSCRIBES_TO
C7;T711;subscribes_to;SUBSCRIBES_TO
C7;T365;subscribes_to;SUBSCRIBES_TO
C7;T396;subscribes_to;SUBSCRIBES_TO
C7;T828;subscribes_to;SUBSCRIBES_TO
C8;T1750;subscribes_to;SUBSCRIBES_TO
C8;T1614;subscribes_to;SUBSCRIBES_TO
C8;T1500;subscribes_to;SUBSCRIBES_TO
C8;T189;subscribes_to;SUBSCRIBES_TO
C8;T1940;subscribes_to;SUBSCRIBES_TO
C8;T1373;subscribes_to;SUBSCRIBES_TO
C8;T1326;subscribes_to;SUBSCRIBES_TO
C8;T1811;subscribes_to;SUBSCRIBES_TO
C8;T1370;subscribes_to;SUBSCRIBES_TO
C8;T1929;subscribes_to;SUBSCRIBES_TO
C9;T1113;subscribes_to;SUBSCRIBES_TO
C9;T1459;subscribes_to;SUBSCRIBES_TO
C9;T1399;subscribes_to;SUBSCRIBES_TO
C9;T757;subscribes_to;SUBSCRIBES_TO
C9;T1913;subscribes_to;SUBSCRIBES_TO
C9;T45;subscribes_to;SUBSCRIBES_TO
C9;T1317;subscribes_to;SUBSCRIBES_TO
C9;T1178;subscribes_to;SUBSCRIBES_TO
C9;T1050;subscribes_to;SUBSCRIBES_TO
C9;T263;subscribes_to;SUBSCRIBES_TO
C10;T499;subscribes_to;SUBSCRIBES_TO
C10;T641;subscribes_to;SUBSCRIBES_TO
C10;T781;subscribes_to;SUBSCRIBES_TO
C10;T1395;subscribes_to;SUBSCRIBES_TO
C10;T876;subscribes_to;SUBSCRIBES_TO
C10;T1619;subscribes_to;SUBSCRIBES_TO
C10;T1589;subscribes_to;SUBSCRIBES_TO
C10;T1145;subscribes_to;SUBSCRIBES_TO
C10;T1529;subscribes_to;SUBSCRIBES_TO
C10;T616;subscribes_to;SUBSCRIBES_TO
C11;T1995;subscribes_to;SUBSCRIBES_TO
C11;T91;subscribes_to;SUBSCRIBES_TO
C11;T160;subscribes_to;SUBSCRIBES_TO
C11;T195;subscribes_to;SUBSCRIBES_TO
C11;T574;subscribes_to;SUBSCRIBES_TO
C11;T419;subscribes_to;SUBSCRIBES_TO
C11;T453;subscribes_to;SUBSCRIBES_TO
C11;T507;subscribes_to;SUBSCRIBES_TO
C11;T877;subscribes_to;SUBSCRIBES_TO
C11;T605;subscribes_to;SUBSCRIBES_TO
C12;T1186;subscribes_to;SUBSCRIBES_TO
C12;T1823;subscribes_to;SUBSCRIBES_TO
C12;T563;subscribes_to;SUBSCRIBES_TO
C12;T806;subscribes_to;SUBSCRIBES_TO
C12;T929;subscribes_to;SUBSCRIBES_TO
C12;T39;subscribes_to;SUBSCRIBES_TO
C12;T626;subscribes_to;SUBSCRIBES_TO
C12;T1256;subscribes_to;SUBSCRIBES_TO
C12;T1320;subscribes_to;SUBSCRIBES_TO
C12;T837;subscribes_to;SUBSCRIBES_TO
C13;T942;subscribes_to;SUBSCRIBES_TO
C13;T511;subscribes_to;SUBSCRIBES_TO
C13;T466;subscribes_to;SUBSCRIBES_TO
C13;T532;subscribes_to;SUBSCRIBES_TO
C13;T1636;subscribes_to;SUBSCRIBES_TO
C13;T1659;subscribes_to;SUBSCRIBES_TO
C13;T670;subscribes_to;SUBSCRIBES_TO
C13;T1477;subscribes_to;SUBSCRIBES_TO
C13;T504;subscribes_to;SUBSCRIBES_TO
C13;T1394;subscribes_to;SUBSCRIBES_TO
C14;T829;subscribes_to;SUBSCRIBES_TO
C14;T1978;subscribes_to;SUBSCRIBES_TO
C14;T709;subscribes_to;SUBSCRIBES_TO
C14;T837;subscribes_to;SUBSCRIBES_TO
C14;T949;subscribes_to;SUBSCRIBES_TO
C14;T1219;subscribes_to;SUBSCRIBES_TO
C14;T1396;subscribes_to;SUBSCRIBES_TO
C14;T1446;subscribes_to;SUBSCRIBES_TO
C14;T1603;subscribes_to;SUBSCRIBES_TO
C14;T1190;subscribes_to;SUBSCRIBES_TO
C15;T267;subscribes_to;SUBSCRIBES_TO
C15;T838;subscribes_to;SUBSCRIBES_TO
C15;T698;subscribes_to;SUBSCRIBES_TO
C15;T1633;subscribes_to;SUBSCRIBES_TO
C15;T1153;subscribes_to;SUBSCRIBES_TO
C15;T629;subscribes_to;SUBSCRIBES_TO
C15;T1685;subscribes_to;SUBSCRIBES_TO
C15;T1319;subscribes_to;SUBSCRIBES_TO
C15;T1173;subscribes_to;SUBSCRIBES_TO
C15;T65;subscribes_to;SUBSCRIBES_TO
C16;T1098;subscribes_to;SUBSCRIBES_TO
C16;T17;subscribes_to;SUBSCRIBES_TO
C16;T977;subscribes_to;SUBSCRIBES_TO
C16;T272;subscribes_to;SUBSCRIBES_TO
C16;T1949;subscribes_to;SUBSCRIBES_TO
C16;T109;subscribes_to;SUBSCRIBES_TO
C16;T1831;subscribes_to;SUBSCRIBES_TO
C16;T1212;subscribes_to;SUBSCRIBES_TO
C16;T1546;subscribes_to;SUBSCRIBES_TO
C16;T1462;subscribes_to;SUBSCRIBES_TO
C17;T1289;subscribes_to;SUBSCRIBES_TO
C17;T50;subscribes_to;SUBSCRIBES_TO
C17;T48;subscribes_to;SUBSCRIBES_TO
C17;T437;subscribes_to;SUBSCRIBES_TO
C17;T243;subscribes_to;SUBSCRIBES_TO
C17;T1824;subscribes_to;SUBSCRIBES_TO
C17;T190;subscribes_to;SUBSCRIBES_TO
C17;T386;subscribes_to;SUBSCRIBES_TO
C17;T61;subscribes_to;SUBSCRIBES_TO
C17;T958;subscribes_to;SUBSCRIBES_TO
C18;T1078;subscribes_to;SUBSCRIBES_TO
C18;T901;subscribes_to;SUBSCRIBES_TO
C18;T1927;subscribes_to;SUBSCRIBES_TO
C18;T625;subscribes_to;SUBSCRIBES_TO
C18;T276;subscribes_to;SUBSCRIBES_TO
C18;T1430;subscribes_to;SUBSCRIBES_TO
C18;T3;subscribes_to;SUBSCRIBES_TO
C18;T1786;subscribes_to;SUBSCRIBES_TO
C18;T1856;subscribes_to;SUBSCRIBES_TO
C18;T1151;subscribes_to;SUBSCRIBES_TO
C19;T1610;subscribes_to;SUBSCRIBES_TO
C19;T1027;subscribes_to;SUBSCRIBES_TO
C19;T794;subscribes_to;SUBSCRIBES_TO
C19;T1552;subscribes_to;SUBSCRIBES_TO
C19;T1358;subscribes_to;SUBSCRIBES_TO
C19;T1137;subscribes_to;SUBSCRIBES_TO
C19;T1921;subscribes_to;SUBSCRIBES_TO
C19;T1351;subscribes_to;SUBSCRIBES_TO
C19;T659;subscribes_to;SUBSCRIBES_TO
C19;T1151;subscribes_to;SUBSCRIBES_TO
C20;T1798;subscribes_to;SUBSCRIBES_TO
C20;T690;subscribes_to;SUBSCRIBES_TO
C20;T345;subscribes_to;SUBSCRIBES_TO
C20;T1491;subscribes_to;SUBSCRIBES_TO
C20;T1940;subscribes_to;SUBSCRIBES_TO
C20;T208;subscribes_to;SUBSCRIBES_TO
C20;T353;subscribes_to;SUBSCRIBES_TO
C20;T1803;subscribes_to;SUBSCRIBES_TO
C20;T1158;subscribes_to;SUBSCRIBES_TO
C20;T171;subscribes_to;SUBSCRIBES_TO
C21;T1715;subscribes_to;SUBSCRIBES_TO
C21;T214;subscribes_to;SUBSCRIBES_TO
C21;T1181;subscribes_to;SUBSCRIBES_TO
C21;T1839;subscribes_to;SUBSCRIBES_TO
C21;T407;subscribes_to;SUBSCRIBES_TO
C21;T61;subscribes_to;SUBSCRIBES_TO
C21;T1646;subscribes_to;SUBSCRIBES_TO
C21;T1584;subscribes_to;SUBSCRIBES_TO
C21;T1162;subscribes_to;SUBSCRIBES_TO
C21;T98;subscribes_to;SUBSCRIBES_TO
C22;T1479;subscribes_to;SUBSCRIBES_TO
C22;T800;subscribes_to;SUBSCRIBES_TO
C22;T1511;subscribes_to;SUBSCRIBES_TO
C22;T1798;subscribes_to;SUBSCRIBES_TO
C22;T1601;subscribes_to;SUBSCRIBES_TO
C22;T585;subscribes_to;SUBSCRIBES_TO
C22;T314;subscribes_to;SUBSCRIBES_TO
C22;T822;subscribes_to;SUBSCRIBES_TO
C22;T477;subscribes_to;SUBSCRIBES_TO
C22;T1645;subscribes_to;SUBSCRIBES_TO
C23;T1204;subscribes_to;SUBSCRIBES_TO
C23;T30;subscribes_to;SUBSCRIBES_TO
C23;T475;subscribes_to;SUBSCRIBES_TO
C23;T1890;subscribes_to;SUBSCRIBES_TO
C23;T866;subscribes_to;SUBSCRIBES_TO
C23;T1208;subscribes_to;SUBSCRIBES_TO
C23;T1257;subscribes_to;SUBSCRIBES_TO
C23;T155;subscribes_to;SUBSCRIBES_TO
C23;T803;subscribes_to;SUBSCRIBES_TO
C23;T382;subscribes_to;SUBSCRIBES_TO
C24;T484;subscribes_to;SUBSCRIBES_TO
C24;T1055;subscribes_to;SUBSCRIBES_TO
C24;T518;subscribes_to;SUBSCRIBES_TO
C24;T1130;subscribes_to;SUBSCRIBES_TO
C24;T391;subscribes_to;SUBSCRIBES_TO
C24;T1878;subscribes_to;SUBSCRIBES_TO
C24;T1409;subscribes_to;SUBSCRIBES_TO
C24;T116;subscribes_to;SUBSCRIBES_TO
C24;T921;subscribes_to;SUBSCRIBES_TO
C24;T1740;subscribes_to;SUBSCRIBES_TO
C25;T254;subscribes_to;SUBSCRIBES_TO
C25;T1191;subscribes_to;SUBSCRIBES_TO
C25;T1379;subscribes_to;SUBSCRIBES_TO
C25;T1293;subscribes_to;SUBSCRIBES_TO
C25;T1980;subscribes_to;SUBSCRIBES_TO
C25;T1131;subscribes_to;SUBSCRIBES_TO
C25;T1068;subscribes_to;SUBSCRIBES_TO
C25;T1987;subscribes_to;SUBSCRIBES_TO
C25;T252;subscribes_to;SUBSCRIBES_TO
C25;T948;subscribes_to;SUBSCRIBES_TO
C26;T1078;subscribes_to;SUBSCRIBES_TO
C26;T1369;subscribes_to;SUBSCRIBES_TO
C26;T882;subscribes_to;SUBSCRIBES_TO
C26;T1942;subscribes_to;SUBSCRIBES_TO
C26;T1317;subscribes_to;SUBSCRIBES_TO
C26;T1276;subscribes_to;SUBSCRIBES_TO
C26;T372;subscribes_to;SUBSCRIBES_TO
C26;T125;subscribes_to;SUBSCRIBES_TO
C26;T904;subscribes_to;SUBSCRIBES_TO
C26;T1953;subscribes_to;SUBSCRIBES_TO
C27;T614;subscribes_to;SUBSCRIBES_TO
C27;T845;subscribes_to;SUBSCRIBES_TO
C27;T384;subscribes_to;SUBSCRIBES_TO
C27;T1117;subscribes_to;SUBSCRIBES_TO
C27;T1222;subscribes_to;SUBSCRIBES_TO
C27;T348;subscribes_to;SUBSCRIBES_TO
C27;T645;subscribes_to;SUBSCRIBES_TO
C27;T1979;subscribes_to;SUBSCRIBES_TO
C27;T620;subscribes_to;SUBSCRIBES_TO
C27;T23;subscribes_to;SUBSCRIBES_TO
C28;T261;subscribes_to;SUBSCRIBES_TO
C28;T801;subscribes_to;SUBSCRIBES_TO
C28;T1928;subscribes_to;SUBSCRIBES_TO
C28;T43;subscribes_to;SUBSCRIBES_TO
C28;T1376;subscribes_to;SUBSCRIBES_TO
C28;T246;subscribes_to;SUBSCRIBES_TO
C28;T476;subscribes_to;SUBSCRIBES_TO
C28;T769;subscribes_to;SUBSCRIBES_TO
C28;T1269;subscribes_to;SUBSCRIBES_TO
C28;T1181;subscribes_to;SUBSCRIBES_TO
C29;T911;subscribes_to;SUBSCRIBES_TO
C29;T1085;subscribes_to;SUBSCRIBES_TO
C29;T1884;subscribes_to;SUBSCRIBES_TO
C29;T1512;subscribes_to;SUBSCRIBES_TO
C29;T583;subscribes_to;SUBSCRIBES_TO
C29;T663;subscribes_to;SUBSCRIBES_TO
C29;T857;subscribes_to;SUBSCRIBES_TO
C29;T1771;subscribes_to;SUBSCRIBES_TO
C29;T636;subscribes_to;SUBSCRIBES_TO
C29;T323;subscribes_to;SUBSCRIBES_TO
C30;T1082;subscribes_to;SUBSCRIBES_TO
C30;T791;subscribes_to;SUBSCRIBES_TO
C30;T1026;subscribes_to;SUBSCRIBES_TO
C30;T786;subscribes_to;SUBSCRIBES_TO
C30;T832;subscribes_to;SUBSCRIBES_TO
C30;T1487;subscribes_to;SUBSCRIBES_TO
C30;T379;subscribes_to;SUBSCRIBES_TO
C30;T1641;subscribes_to;SUBSCRIBES_TO
C30;T1870;subscribes_to;SUBSCRIBES_TO
C30;T376;subscribes_to;SUBSCRIBES_TO
C31;T1819;subscribes_to;SUBSCRIBES_TO
C31;T1310;subscribes_to;SUBSCRIBES_TO
C31;T1435;subscribes_to;SUBSCRIBES_TO
C31;T1692;subscribes_to;SUBSCRIBES_TO
C31;T1306;subscribes_to;SUBSCRIBES_TO
C31;T366;subscribes_to;SUBSCRIBES_TO
C31;T827;subscribes_to;SUBSCRIBES_TO
C31;T1945;subscribes_to;SUBSCRIBES_TO
C31;T722;subscribes_to;SUBSCRIBES_TO
C31;T1382;subscribes_to;SUBSCRIBES_TO
C32;T621;subscribes_to;SUBSCRIBES_TO
C32;T590;subscribes_to;SUBSCRIBES_TO
C32;T1334;subscribes_to;SUBSCRIBES_TO
C32;T1022;subscribes_to;SUBSCRIBES_TO
C32;T1899;subscribes_to;SUBSCRIBES_TO
C32;T334;subscribes_to;SUBSCRIBES_TO
C32;T1147;subscribes_to;SUBSCRIBES_TO
C32;T698;subscribes_to;SUBSCRIBES_TO
C32;T1558;subscribes_to;SUBSCRIBES_TO
C32;T480;subscribes_to;SUBSCRIBES_TO
C33;T461;subscribes_to;SUBSCRIBES_TO
C33;T1659;subscribes_to;SUBSCRIBES_TO
C33;T1003;subscribes_to;SUBSCRIBES_TO
C33;T1730;subscribes_to;SUBSCRIBES_TO
C33;T221;subscribes_to;SUBSCRIBES_TO
C33;T771;subscribes_to;SUBSCRIBES_TO
C33;T886;subscribes_to;SUBSCRIBES_TO
C33;T1601;subscribes_to;SUBSCRIBES_TO
C33;T1100;subscribes_to;SUBSCRIBES_TO
C33;T1897;subscribes_to;SUBSCRIBES_TO
C34;T332;subscribes_to;SUBSCRIBES_TO
C34;T334;subscribes_to;SUBSCRIBES_TO
C34;T76;subscribes_to;SUBSCRIBES_TO
C34;T312;subscribes_to;SUBSCRIBES_TO
C34;T1153;subscribes_to;SUBSCRIBES_TO
C34;T161;subscribes_to;SUBSCRIBES_TO
C34;T686;subscribes_to;SUBSCRIBES_TO
C34;T1084;subscribes_to;SUBSCRIBES_TO
C34;T1935;subscribes_to;SUBSCRIBES_TO
C34;T795;subscribes_to;SUBSCRIBES_TO
C35;T976;subscribes_to;SUBSCRIBES_TO
C35;T1387;subscribes_to;SUBSCRIBES_TO
C35;T1816;subscribes_to;SUBSCRIBES_TO
C35;T116;subscribes_to;SUBSCRIBES_TO
C35;T1962;subscribes_to;SUBSCRIBES_TO
C35;T1639;subscribes_to;SUBSCRIBES_TO
C35;T49;subscribes_to;SUBSCRIBES_TO
C35;T566;subscribes_to;SUBSCRIBES_TO
C35;T907;subscribes_to;SUBSCRIBES_TO
C35;T1829;subscribes_to;SUBSCRIBES_TO
C36;T1404;subscribes_to;SUBSCRIBES_TO
C36;T1830;subscribes_to;SUBSCRIBES_TO
C36;T850;subscribes_to;SUBSCRIBES_TO
C36;T1716;subscribes_to;SUBSCRIBES_TO
C36;T823;subscribes_to;SUBSCRIBES_TO
